 Altitude (ft) , Speed (mph), Fuel (gal/hr)
490.8022,43.49598,0.3973738
489.9539,43.49598,0.3841866
489.3906,42.87461,0.3252838
488.3213,42.87461,0.3182507
486.9406,42.25324,0.2118741
487.4875,41.63187,0.2083575
486.892,41.0105,0.2048409
486.2261,41.0105,0.2048409
486.3811,39.76776,0.2022035
486.5211,39.14639,0.2030826
486.6172,38.52501,0.2004452
487.8651,38.52501,0.199566
487.8483,37.90364,0.2760517
487.8471,37.28227,0.4527599
485.472,37.28227,0.5503451
487.1138,37.28227,0.5521033
487.6942,37.28227,0.6329848
487.6479,37.90364,0.9459605
486.1907,37.90364,1.007501
487.3229,37.90364,0.9600269
487.1795,39.14639,0.8272759
487.299,39.14639,0.5934232
485.5941,38.52501,0.5837526
485.8236,38.52501,0.5837526
485.2211,38.52501,0.5213333
485.4714,38.52501,0.8413422
486.8269,38.52501,0.8923327
488.0115,39.14639,1.013655
485.5689,39.76776,0.9266194
486.1384,39.76776,0.924861
486.4328,39.76776,0.3411084
486.461,39.76776,0.6066104
486.8687,39.76776,0.6066104
485.8949,39.76776,0.4202316
485.4087,40.38913,0.4633097
484.7745,39.76776,0.5986981
484.1974,40.38913,0.6127644
484.468,41.0105,0.8747497
483.2615,41.0105,0.8677166
483.0134,41.63187,0.8721123
484.0959,41.63187,0.9890386
484.2213,42.25324,1.099811
481.8285,42.87461,1.105965
481.713,43.49598,1.086624
481.8902,43.49598,1.119152
481.9433,44.11736,1.105965
482.1449,44.73873,0.138905
482.549,43.49598,0.2312153
483.7429,42.25324,0.2619854
483.826,42.25324,0.2619854
481.3373,42.25324,1.15256
481.1092,42.87461,1.239595
480.2416,42.87461,0.5371579
480.1553,42.87461,0.2822057
479.6478,42.87461,0.6725463
479.5621,42.87461,0.6962832
480.3767,43.49598,0.7006789
479.605,43.49598,0.6962832
479.8393,43.49598,0.5846317
479.3521,42.87461,0.5775986
479.6276,42.87461,0.1318718
477.7141,42.87461,0.2197864
477.3146,42.87461,0.9661809
478.2517,43.49598,1.288827
476.4531,44.11736,1.351247
476.7951,45.3601,0.471222
476.8148,44.73873,0.181104
476.0246,44.11736,0.9565103
475.3117,44.11736,0.9802472
475.3944,44.11736,0.1529713
475.4449,44.11736,0.3762743
474.6417,43.49598,0.4466059
473.3372,43.49598,0.1679168
472.9682,42.87461,0.338471
472.4782,42.87461,0.5951815
471.9604,42.87461,0.3463833
471.4045,42.87461,0.1916537
472.827,41.63187,0.2593479
474.5896,41.0105,0.2690185
474.4759,39.76776,0.2628645
475.431,39.14639,0.2619854
475.4266,37.90364,0.2655019
474.2159,37.90364,0.2655019
474.3429,33.55404,0.1898954
475.0624,31.68993,0.1969286
475.4651,31.06856,0.199566
474.8093,31.06856,0.199566
474.6605,30.44719,0.1749499
475.1044,29.82582,0.4316604
476.7789,29.82582,0.9072781
477.1189,30.44719,0.9529937
476.7421,32.3113,1.837414
475.6946,33.55404,1.364434
475.4174,34.79679,0.8483754
475.7787,34.79679,0.2162698
476.4633,34.79679,0.5793568
478.3707,35.41816,1.219375
478.7473,36.6609,0.7077121
477.0132,36.6609,0.3156132
477.0683,36.6609,0.7534277
477.1812,35.41816,0.8272759
477.359,36.6609,1.429491
477.9073,37.28227,1.67741
476.0492,39.14639,1.639606
475.1509,40.38913,1.790819
474.3022,41.63187,1.763566
475.1555,42.25324,0.3182507
474.3091,42.25324,0.2048409
473.7285,41.0105,0.2628645
475.0359,40.38913,0.2619854
475.2384,40.38913,0.5143001
475.2697,40.38913,0.5143001
475.1363,39.76776,0.1723125
475.1148,39.14639,0.199566
474.729,38.52501,0.2004452
475.2793,37.90364,0.2022035
476.0016,34.79679,0.2004452
476.1916,32.3113,0.2004452
476.2437,29.82582,0.2004452
477.2665,28.58307,0.2013243
478.1752,21.74799,0.20572
479.2836,19.88388,0.2039617
478.993,13.67017,0.2013243
479.2996,12.42742,0.2013243
479.3178,8.699197,0.2575896
479.4588,7.456454,0.2364901
480.2356,6.213712,0.2813266
480.1699,4.97097,0.302426
480.446,2.485485,0.3182507
480.5353,1.864114,0.3041843
481.4549,1.242742,0.2892389
481.2981,1.242742,0.2795683
481.7316,0,0.2303361
482.066,0,0.2233029
482.4098,0,0.2707768
482.3161,0,0.3850657
482.9936,4.349598,1.221133
482.9117,8.699197,1.673014
482.6611,12.42742,1.976319
480.8357,14.91291,1.827743
480.4612,18.64114,1.791698
479.1897,21.74799,2.327977
479.9142,24.23348,2.329736
479.2702,24.23348,2.329736
479.0451,30.44719,2.4282
479.2513,32.3113,2.504685
478.6672,34.17542,2.492378
477.4067,35.41816,2.424683
477.3999,38.52501,2.013243
478.328,39.76776,1.248387
477.7047,40.38913,0.9354108
477.997,40.38913,0.8773872
477.6065,41.0105,0.3903406
477.7853,40.38913,0.8167261
477.7223,41.0105,1.210583
478.808,41.63187,1.202671
477.7375,42.25324,1.144647
478.3799,42.87461,0.9459605
477.9866,42.87461,0.3630871
478.3599,42.87461,0.1828623
478.7692,42.25324,0.6778212
479.0515,42.25324,0.2611062
478.9258,42.25324,0.1907746
479.8851,41.63187,0.2127532
480.0299,41.63187,0.2101158
480.8399,41.0105,0.2065992
481.7751,41.63187,1.828623
482.0178,42.87461,1.782907
481.9757,42.87461,1.782907
482.2392,44.73873,1.617628
482.8932,44.73873,0.3208881
482.6698,44.73873,0.5415536
481.4366,44.73873,0.7710106
481.3852,44.73873,0.4035278
481.9583,44.73873,0.4017695
482.4321,44.11736,0.8044181
481.2678,44.73873,0.4334187
480.235,44.11736,0.2593479
480.4705,44.11736,0.6576008
480.5311,44.11736,0.1626419
481.1877,44.11736,0.8501337
478.6196,44.11736,0.9468397
478.5789,44.11736,0.6039729
477.186,44.73873,0.9450814
477.8046,44.73873,0.4000112
477.9497,44.11736,0.458914
478.4339,44.73873,0.7701314
477.2623,44.73873,0.640897
476.5678,44.73873,0.640897
475.4122,44.73873,0.9116738
475.0258,45.3601,0.5362787
473.5589,45.3601,0.5099044
473.0793,44.73873,0.501992
473.5908,44.73873,1.071678
474.1206,45.98147,0.5688071
474.4927,45.3601,0.458914
473.8929,44.73873,0.6971624
473.4678,45.3601,0.8202427
472.5517,45.3601,0.8800246
471.835,45.3601,0.5362787
472.1158,45.3601,0.9292568
472.1598,45.3601,0.9292568
472.6975,45.98147,0.5345204
473.0723,45.98147,0.6373805
473.735,45.98147,0.6787003
474.8337,45.98147,0.6857335
474.7982,45.3601,0.187258
475.5748,44.73873,0.2285778
474.3874,44.11736,0.2268195
475.0972,44.11736,0.2268195
476.2653,42.87461,0.2171489
478.0621,41.63187,0.2118741
478.0138,41.0105,0.2083575
478.2525,41.0105,0.20572
478.6911,39.76776,0.2048409
479.0769,39.14639,0.2065992
479.2439,36.6609,0.2048409
480.2238,34.17542,0.20572
482.216,26.09759,0.2030826
483.2529,22.99073,0.2039617
483.3123,18.01976,0.2039617
483.5144,13.67017,0.2655019
484.2984,10.56331,0.3780326
484.2171,6.835083,0.320009
483.7301,4.97097,0.3780326
483.6976,4.349598,0.399132
483.7381,1.242742,0.3498999
484.0172,0,0.3094592
484.3837,0,0.2303361
483.5218,0,0.2259404
484.2143,0,0.2206655
484.3755,0,0.2206655
484.2385,0,0.2180281
484.1942,0,0.2162698
484.0016,0,0.2074783
484.787,0.6213712,0.5037504
485.1388,3.728227,0.9556311
485.1396,6.835083,1.455865
486.1278,13.67017,2.02643
488.1996,16.77702,1.785545
486.8615,19.88388,1.775874
487.5307,22.36936,2.193468
486.5055,23.6121,2.205776
487.7164,27.9617,2.310394
488.1727,31.06856,2.336769
487.4158,32.93267,2.315669
485.4742,33.55404,2.342044
484.348,36.6609,2.380726
484.2283,37.90364,2.459849
484.2875,39.76776,2.476553
483.7343,40.38913,2.188193
483.1393,42.25324,1.684443
483.1133,43.49598,1.650156
482.3724,44.11736,1.498943
482.885,44.73873,1.540263
483.8254,45.3601,1.441799
485.0992,45.98147,0.2795683
485.8957,45.3601,0.65848
486.759,45.3601,1.316081
485.5096,45.98147,1.412787
486.4108,46.60284,0.3455042
485.4482,47.22421,1.368829
485.3611,47.22421,1.368829
485.8957,47.84558,0.6233141
485.1702,47.22421,0.6206767
485.5755,47.84558,0.6206767
487.7388,47.84558,0.9617851
486.6871,47.84558,1.064645
487.6906,47.22421,0.4237481
486.8788,47.22421,0.6118852
486.6122,46.60284,0.5978189
486.0639,46.60284,0.5969398
485.3268,46.60284,0.6180393
482.2875,46.60284,0.2303361
481.7344,46.60284,0.7762855
480.0235,46.60284,0.5125418
480.9925,45.98147,0.6004564
481.1507,45.98147,0.5951815
479.7247,45.3601,0.2655019
479.6573,45.3601,0.7481528
480.0511,45.3601,0.9020032
478.9714,45.3601,0.1661585
478.1474,45.3601,0.6830961
477.8672,45.3601,0.6830961
477.5699,45.3601,0.3191298
477.1636,44.73873,0.2197864
477.1231,44.11736,0.5450702
477.4576,44.11736,0.5327622
477.969,44.11736,0.5292456
477.1852,44.11736,0.2655019
476.5418,44.11736,0.181104
476.416,44.11736,0.5705654
474.9903,43.49598,0.4703428
475.2711,43.49598,0.229457
475.1971,43.49598,0.7235367
476.2487,43.49598,1.044425
476.5965,44.11736,0.9178279
475.5424,44.11736,0.501992
474.9619,44.11736,0.76134
475.421,44.11736,0.6496885
476.0718,44.11736,0.6391388
475.7328,44.73873,0.5186958
474.3781,44.11736,0.5310039
473.9188,44.11736,0.9169487
474.2468,44.11736,0.9494771
474.777,44.11736,0.9890386
474.6152,44.73873,1.020688
474.7764,44.73873,1.045304
474.0626,44.73873,1.045304
474.775,45.3601,0.5151793
473.4943,45.3601,0.8817829
474.0159,45.3601,0.8993658
473.7404,45.98147,0.6365013
474.1677,45.3601,0.3296795
474.88,44.73873,0.55562
474.7037,44.73873,0.8545294
474.932,45.3601,0.9345316
473.913,44.73873,0.2118741
473.1028,44.11736,0.2276987
472.8525,42.87461,0.2180281
471.8382,42.87461,0.2180281
471.9758,42.25324,0.8659583
471.5178,42.87461,1.173659
471.034,44.11736,1.538505
471.1498,44.11736,0.9477188
479.9058,44.11736,0.5608948
477.6119,44.11736,0.942444
475.6075,44.73873,0.9494771
474.2534,44.73873,0.4967172
473.5437,44.73873,0.235611
473.7982,44.73873,0.9529937
474.2954,44.73873,0.5644114
474.5558,44.73873,1.411029
475.0512,44.73873,1.168384
473.9648,45.98147,0.495838
474.7993,45.98147,0.4729803
475.8472,45.3601,0.6259516
475.578,45.3601,0.2690185
475.3758,44.73873,0.6576008
475.4132,45.3601,0.7569442
474.8361,45.3601,1.057612
475.6541,45.3601,1.057612
475.8303,45.98147,0.5063878
476.9181,45.98147,1.007501
476.2937,45.98147,1.002226
476.2204,46.60284,1.047941
475.7915,46.60284,1.040029
476.8099,46.60284,0.1828623
476.2751,45.98147,0.7727689
476.6041,45.98147,0.7569442
476.9555,46.60284,1.104207
477.3102,46.60284,0.4694637
478.1145,45.98147,0.2022035
477.9441,45.98147,0.7578234
477.2497,45.98147,1.056733
478.3586,46.60284,1.167505
479.1108,46.60284,0.7006789
480.0443,46.60284,0.326163
480.232,45.98147,0.9222236
480.9793,46.60284,0.9767306
481.6693,46.60284,0.7727689
482.3712,46.60284,0.7727689
482.9087,46.60284,0.9855221
483.4393,46.60284,0.3762743
483.869,46.60284,1.083107
483.9491,46.60284,0.9740932
483.8931,46.60284,0.4000112
484.5839,46.60284,0.8668374
484.5795,47.22421,0.9301359
484.0308,47.22421,0.9301359
484.5651,47.22421,0.2690185
484.0521,46.60284,0.815847
482.897,47.22421,1.148164
482.54,47.22421,0.4721011
482.7685,47.22421,0.2048409
482.996,46.60284,0.6716672
482.4377,46.60284,0.8685957
482.6375,46.60284,0.8809038
482.2118,47.22421,0.6110061
482.6191,46.60284,0.6997998
483.0064,47.22421,0.4817717
483.3957,46.60284,0.2391276
484.1646,45.98147,0.3762743
483.3504,45.3601,0.1978077
482.8738,45.3601,0.2338527
483.5148,44.11736,0.5063878
483.9587,44.11736,0.465068
483.2455,44.73873,0.8896952
483.5783,44.73873,0.2672602
483.4918,44.73873,0.1986869
484.9634,44.11736,0.5925441
485.2115,44.11736,0.8395839
484.3492,44.73873,0.9512354
485.3044,44.73873,0.3920989
485.7495,44.73873,0.3920989
486.1973,44.73873,0.8747497
486.7384,44.73873,0.3472625
487.0159,44.73873,0.5758403
487.0167,44.73873,0.5758403
486.929,44.73873,1.024204
487.1611,45.3601,1.044425
487.5776,45.98147,1.051458
488.2722,45.98147,0.3103383
488.6035,45.3601,0.9037616
488.7915,45.3601,0.9239819
489.0614,45.98147,0.1556087
488.8131,45.98147,0.1556087
487.9697,45.3601,0.5327622
488.5564,45.3601,0.767494
487.3812,45.3601,0.8070555
487.3549,45.3601,0.7877144
488.6063,45.98147,0.5670488
490.2443,45.3601,0.1626419
490.677,45.3601,0.8545294
488.9751,45.3601,0.8545294
489.2465,45.98147,0.9090364
487.8503,45.3601,0.2461607
487.2302,45.3601,0.8026598
487.3533,45.3601,0.9107947
486.2984,45.98147,1.020688
488.1885,45.98147,0.1960494
488.1467,45.98147,0.4193524
488.4319,45.3601,0.8809038
488.8163,45.98147,0.767494
488.1293,45.3601,0.2364901
488.3976,44.73873,0.2945137
489.1393,44.11736,0.2039617
487.6052,44.11736,0.2215447
487.4094,42.25324,0.2136323
486.0301,41.63187,0.2118741
485.5485,41.63187,0.2109949
485.6172,40.38913,0.2039617
486.0826,39.76776,0.2022035
486.643,38.52501,0.2004452
486.8143,36.6609,0.199566
485.982,35.41816,0.1986869
484.9373,29.20445,0.2022035
484.8575,25.47622,0.2022035
482.6584,23.6121,0.2039617
480.1498,19.88388,0.2039617
480.602,14.29154,0.1978077
480.0616,9.941939,0.1969286
480.3783,8.699197,0.2769308
480.0373,8.699197,0.2628645
479.5685,8.077826,0.2830848
479.5077,13.04879,1.822469
480.9813,16.15565,1.986869
481.2532,16.15565,1.986869
481.1639,22.99073,1.387292
481.1335,23.6121,0.8545294
481.3723,24.23348,0.4879257
481.7753,24.23348,0.9653018
481.4417,24.85485,1.339818
483.3312,26.71896,1.318718
479.2331,27.34033,0.6488094
480.7452,27.34033,0.9951927
482.1461,27.9617,1.116515
482.196,30.44719,1.745104
481.4867,31.68993,2.037859
481.0237,32.93267,1.513888
482.4357,33.55404,1.047941
482.1926,34.17542,1.489272
481.8914,35.41816,1.476085
481.2714,36.03953,1.532351
481.2114,37.28227,2.291932
481.1527,39.14639,2.415892
481.0183,42.87461,1.370588
481.2051,43.49598,1.147285
481.5177,43.49598,1.19388
481.6695,44.11736,0.1723125
481.6353,43.49598,0.2233029
481.1629,43.49598,0.8369465
480.8533,43.49598,1.345972
480.4777,43.49598,1.345972
480.2275,45.3601,0.9398065
479.6068,45.3601,0.6189184
479.4558,45.3601,0.574082
479.796,45.3601,0.5758403
479.4722,44.73873,0.1793457
479.4542,44.11736,0.2268195
479.0891,43.49598,0.525729
478.8232,42.87461,0.1705542
478.5493,42.87461,0.1986869
478.5929,42.25324,0.2663811
477.3845,41.63187,0.2655019
481.0626,41.0105,0.2655019
480.8784,40.38913,0.2681394
481.0928,39.14639,0.2681394
480.1138,37.90364,0.5652906
480.0263,37.90364,1.567516
480.5141,39.14639,0.1758291
479.7245,38.52501,0.3885823
479.9704,37.90364,0.1942911
477.7513,37.90364,0.1793457
478.4784,37.28227,0.6382596
478.5164,37.28227,0.6461719
477.5282,37.90364,1.036512
477.0999,37.90364,0.8562877
473.1699,37.90364,0.1617628
471.6276,34.79679,0.2013243
468.5514,27.34033,0.20572
462.546,22.99073,0.2065992
458.05,21.12662,0.20572
456.4903,16.15565,0.199566
451.8814,13.04879,0.1986869
454.8397,10.56331,0.1978077
454.1284,9.320568,0.3595705
451.4333,7.456454,0.2435233
448.8671,6.835083,0.2804474
447.7229,5.592341,0.3129758
447.0645,4.97097,0.3279213
448.4702,1.242742,0.3490207
447.9742,0,0.2857223
462.9933,0,0.2786891
463.5464,0,0.2786891
463.1671,0,0.2628645
462.3445,0,0.2619854
474.9899,0,0.2646228
476.4501,0,0.2655019
477.4469,0,0.2540731
478.0529,0,0.1969286
478.297,0,0.2065992
478.5505,0,0.2065992
478.9366,0,0.2048409
479.494,0,0.2039617
479.7368,0,0.2030826
480.0331,0,0.2048409
480.5253,0,0.2074783
480.8567,0,0.20572
481.3862,0,0.2048409
480.9058,0,0.2048409
480.5842,0,0.2083575
481.6024,0,0.2048409
481.0678,0,0.2065992
481.4182,0,0.20572
482.3426,1.242742,0.6558425
482.9873,4.349598,0.9802472
483.5735,8.077826,1.63609
483.8698,9.941939,1.933241
484.2575,16.77702,1.835656
485.3809,18.01976,2.120499
486.2239,22.36936,2.247975
487.2244,24.23348,2.459849
487.0772,26.09759,2.442266
485.2203,31.68993,3.575485
485.7818,34.79679,3.560539
486.2548,36.03953,2.493257
488.1805,38.52501,0.9617851
488.9142,38.52501,0.1828623
489.4904,37.28227,0.2083575
488.9291,36.6609,0.7912309
489.238,36.6609,0.2373693
490.8424,36.6609,0.1644002
491.0092,36.03953,0.1951703
491.1346,35.41816,0.2013243
491.675,34.79679,0.2065992
492.5391,34.17542,0.2039617
485.166,34.17542,0.3701203
484.642,33.55404,0.3393502
476.9904,33.55404,0.3393502
477.1968,34.79679,0.193412
475.2256,34.79679,0.2145115
473.7608,34.17542,0.1951703
473.8791,34.17542,0.1951703
472.5139,31.06856,0.2022035
476.2887,29.20445,0.2013243
479.8249,26.71896,0.2716559
486.8958,26.09759,0.2698977
489.3077,23.6121,0.2637436
486.7362,22.99073,0.5186958
486.3983,23.6121,0.6373805
479.6943,23.6121,0.3595705
477.6732,22.36936,0.2101158
471.3556,20.50525,0.1960494
469.8646,19.88388,0.4255064
475.0786,20.50525,1.729279
478.9726,24.23348,2.274349
483.3716,27.34033,2.298965
480.5229,30.44719,2.510839
481.1351,31.68993,2.432595
478.649,34.79679,1.646639
479.2253,36.03953,0.6197976
478.9442,36.03953,0.2558313
484.2761,36.03953,0.2558313
488.6728,35.41816,0.1837414
485.5599,29.20445,0.1960494
484.4866,28.58307,0.2180281
481.8848,29.82582,1.727521
485.2277,31.68993,2.192589
484.0989,31.68993,2.192589
489.4106,35.41816,2.117862
490.647,37.90364,1.908625
491.7067,38.52501,0.9925553
491.0104,38.52501,0.9925553
491.0773,39.76776,0.2347318
491.3414,39.14639,0.2285778
491.5963,38.52501,0.4158358
488.9122,38.52501,0.2927555
486.8107,37.90364,0.9653018
484.9528,37.90364,0.3956155
485.6156,37.28227,0.2452816
485.161,37.28227,0.2690185
484.6698,37.28227,1.433007
483.2751,37.90364,1.280915
483.7773,39.14639,1.3996
484.0681,40.38913,1.763566
484.0601,42.25324,1.569275
480.1224,42.87461,1.169263
479.7712,43.49598,1.189484
478.1784,43.49598,0.2619854
478.1476,43.49598,0.3516582
477.8256,43.49598,0.5248498
476.1055,42.87461,0.1907746
476.1545,42.25324,0.4659471
476.6321,42.25324,0.6444137
475.6067,42.87461,1.046183
474.6751,42.87461,0.2927555
475.237,42.87461,0.4905632
474.8744,42.87461,0.5389162
474.1378,42.87461,0.247919
473.9768,42.25324,0.8052973
473.2373,42.87461,0.755186
472.7643,42.87461,0.9565103
472.2015,43.49598,0.302426
469.6291,42.87461,0.6699089
469.0049,42.87461,0.3077009
468.5696,42.87461,0.3077009
468.1629,42.25324,0.6971624
473.9182,42.25324,0.5169376
474.954,42.25324,0.7666149
476.0902,42.25324,0.6874918
479.2557,42.25324,0.6663923
478.692,42.87461,0.5327622
479.0571,42.25324,0.344625
479.0797,42.25324,0.5450702
481.5233,42.25324,0.7630983
481.3521,42.25324,0.4255064
479.5061,42.25324,0.8747497
480.0201,42.87461,0.906399
480.6202,43.49598,0.9283776
481.6154,44.11736,0.7024372
481.6988,44.11736,0.3279213
481.7949,44.11736,0.3279213
482.0708,44.11736,0.6092478
482.2835,44.11736,0.6558425
481.8736,44.11736,0.4430893
482.579,43.49598,0.3305587
483.1047,43.49598,1.318718
484.9171,44.11736,1.163989
487.1475,44.11736,0.9705766
487.556,44.11736,0.6092478
488.9837,43.49598,1.047941
488.9937,43.49598,0.8290342
489.3502,44.11736,0.8483754
488.7865,44.11736,0.8483754
489.808,44.73873,0.7323282
489.3346,44.73873,0.7376031
487.1947,45.3601,0.894091
488.9525,45.3601,0.8765081
488.6495,45.3601,0.2575896
492.5165,45.3601,0.6452928
493.1497,45.3601,0.5635322
494.6042,44.73873,0.392978
495.2487,44.73873,0.392978
495.0706,44.73873,0.5986981
498.9993,44.11736,0.4395728
498.8363,44.11736,0.4756177
497.2439,44.11736,0.7015581
493.601,44.73873,0.7015581
486.2123,44.11736,0.2233029
484.7718,44.11736,0.3270421
484.9335,44.11736,0.3270421
485.5887,43.49598,0.1942911
484.0525,43.49598,0.8721123
488.7855,43.49598,0.9213445
494.1625,43.49598,0.9213445
489.655,43.49598,0.20572
480.918,42.87461,0.2734143
479.5413,42.25324,0.2690185
479.9442,42.25324,0.2690185
479.3877,41.0105,0.5512242
483.7148,41.0105,0.6725463
484.4023,41.0105,1.062887
483.5598,41.63187,1.338059
482.2054,42.87461,1.200034
483.4473,43.49598,1.104207
482.5182,44.11736,0.9037616
481.8786,44.11736,0.3419876
482.8225,42.87461,0.3551748
488.3938,42.87461,0.5775986
488.7238,43.49598,0.8123304
493.5886,43.49598,0.8431005
497.1854,44.11736,1.145527
493.9867,44.11736,0.918707
489.9491,44.73873,0.8949701
490.2932,44.73873,0.9134321
488.9985,45.3601,0.9310151
487.7658,45.3601,0.3586914
484.3322,45.3601,1.091899
484.5214,45.3601,1.041787
487.7756,45.98147,1.145527
487.4897,46.60284,0.3191298
483.9786,46.60284,0.5415536
484.2061,46.60284,0.8747497
482.7505,46.60284,0.9653018
481.5546,46.60284,0.392978
483.529,46.60284,0.7367239
484.7139,46.60284,0.6936458
483.3476,46.60284,1.107723
483.2463,46.60284,0.2619854
481.9254,45.98147,0.616281
482.9833,45.98147,0.7824395
486.5674,45.98147,0.7824395
486.4943,45.98147,0.7455153
486.4276,45.98147,0.4545182
488.2092,45.3601,0.4729803
487.2212,45.3601,0.4729803
487.9837,44.73873,1.092778
487.1581,45.98147,1.454986
485.0585,46.60284,1.144647
486.0271,46.60284,1.144647
486.2664,45.98147,0.2364901
485.9073,45.98147,0.2435233
487.4242,44.73873,0.2268195
490.3851,44.73873,0.2259404
490.0126,43.49598,1.472569
486.8139,44.11736,0.4000112
485.2287,44.11736,1.127944
484.044,44.11736,1.127944
482.6115,44.73873,0.6514468
482.1073,44.11736,0.187258
479.8985,44.11736,0.2250612
478.2533,43.49598,0.2206655
476.4289,42.25324,0.2101158
477.4459,42.25324,0.3885823
479.4628,42.87461,1.629936
480.5413,43.49598,1.264211
479.5894,44.11736,1.446194
482.0528,44.73873,1.811919
482.733,45.98147,2.005331
484.0192,46.60284,1.579824
483.2453,46.60284,0.3059426
483.1209,45.98147,0.3033052
487.1827,45.3601,0.5397953
486.3182,45.3601,0.5116627
484.9424,45.3601,0.6672714
485.129,45.3601,0.302426
484.2303,44.73873,0.4932006
484.1021,44.73873,0.48353
485.3068,45.3601,0.1731917
483.0138,44.11736,0.2197864
482.4373,42.87461,0.2162698
481.407,41.63187,0.2083575
480.5533,41.0105,0.2039617
479.8425,40.38913,0.199566
476.4615,39.76776,0.199566
477.7151,39.14639,0.199566
477.5617,38.52501,0.2039617
483.8076,36.6609,0.1986869
482.4559,34.79679,0.2039617
480.0657,31.06856,0.2022035
477.2206,30.44719,0.2039617
479.7011,31.68993,1.914779
476.6503,33.55404,1.930604
