altitude (ft),Speed(mph)
742.2,21.126614
741.5,22.990727
740.8,21.747985
739.9,22.990727
737.7,28.583066
736.5,29.825808
734.2,30.447179
732.3,30.447179
730.6,31.06855
728.3,31.06855
726.3,31.06855
724.3,32.311292
722.6,34.796776
721,34.796776
720.9,36.039518
721.9,35.418147
723.6,32.311292
726.4,28.583066
729.8,26.097582
732.4,23.612098
734.2,22.369356
735.9,21.126614
737.2,20.505243
737.6,19.262501
737.7,18.019759
737.7,17.398388
737,16.155646
736.3,16.155646
735.7,17.398388
734.9,18.019759
733.8,18.64113
732.1,18.64113
730.3,17.398388
728.2,18.019759
726.3,18.64113
724.7,18.019759
723.4,19.883872
722.7,21.126614
722,23.612098
722,24.85484
722.4,24.233469
722.9,24.85484
724.1,25.476211
725.4,26.097582
728.8,26.718953
732.7,25.476211
735.3,23.612098
736.3,21.747985
736.9,22.369356
737.4,24.233469
738.6,27.340324
740.8,29.204437
742.1,30.447179
742.9,31.06855
742.7,31.689921
742.8,32.311292
745.7,31.689921
750.2,33.554034
752.7,32.932663
752.4,34.175405
756.4,32.932663
757.8,31.689921
755.9,32.311292
754.4,34.175405
752.5,34.175405
750.8,34.175405
749.3,34.796776
748,34.796776
747.5,35.418147
747.4,35.418147
745.3,36.660889
744.4,36.660889
740.1,37.28226
738.7,37.903631
738,39.767744
739.1,39.146373
740.1,40.389115
740.4,41.010486
737.8,40.389115
734.8,41.010486
731.9,41.010486
730.1,41.631857
729,41.631857
728,41.010486
727.1,41.631857
726.3,41.631857
727.5,41.631857
728.7,41.631857
729.1,41.010486
729.1,40.389115
728.9,41.631857
728.9,41.010486
729.3,41.010486
729,41.010486
728.5,40.389115
727.1,39.767744
726.4,38.525002
725.9,37.903631
726.6,37.28226
727,37.28226
728.1,37.28226
728.6,37.28226
729.4,37.28226
730.5,37.903631
730.7,38.525002
731.3,38.525002
732.4,39.146373
733.2,39.767744
733.3,40.389115
734.2,41.010486
735.5,41.010486
736.8,41.631857
735.7,41.631857
736.5,42.253228
739.5,42.253228
741.4,41.631857
743.2,41.010486
744.7,41.010486
746.4,39.146373
749.2,39.146373
750.9,37.903631
752.9,37.28226
754.9,36.039518
758.2,34.796776
760.8,34.175405
763.4,33.554034
765.7,33.554034
768.6,32.932663
771.8,32.932663
774.3,32.311292
776.6,32.311292
778.6,32.932663
779.3,32.311292
778.3,31.689921
777.1,31.06855
775.9,29.825808
774.4,29.825808
772.9,29.204437
771.4,29.204437
769.1,29.204437
768.2,27.340324
766.4,25.476211
765.4,23.612098
764.4,21.126614
763.2,18.64113
762.7,16.777017
760.7,15.534275
760.3,14.291533
759.7,15.534275
759.4,16.777017
759.1,16.155646
759.2,15.534275
758.5,14.912904
758.4,16.777017
758.2,18.64113
757.8,18.64113
756.7,21.747985
754.9,24.233469
752.1,26.718953
750.2,29.204437
750,31.689921
749.7,32.932663
750.2,34.796776
750.8,34.796776
749.9,35.418147
749.3,35.418147
749.2,35.418147
750,36.039518
751.9,36.660889
750.8,35.418147
751.3,37.28226
700.7,25.476211
701.2,26.718953
701.8,27.961695
702.4,29.204437
701.2,30.447179
690.7,29.204437
683.5,29.204437
683.1,26.718953
686.3,25.476211
693.4,26.718953
698.4,26.718953
699,27.961695
699.9,30.447179
700.3,32.311292
699.8,32.311292
698.4,30.447179
696.9,30.447179
695.6,30.447179
695,29.204437
694.5,29.204437
693.6,29.204437
692.6,27.961695
690.9,29.204437
689.4,26.718953
688,24.233469
687,18.64113
686.4,16.155646
686.1,17.398388
686.8,16.155646
689.3,34.175405
686.8,21.126614
721.8,62.758471
721.2,65.243955
672.9,9.941936
754.8,24.85484
755.5,24.85484
685,4.970968
696.5,21.747985
721.3,71.457665
692.7,9.941936
721.4,68.972181
729.7,13.048791
730,13.048791
730.4,13.048791
731,13.048791
732.1,17.398388
733.7,17.398388
731.9,19.883872
729.7,21.747985
727.9,24.233469
723.8,26.097582
720.3,28.583066
721.1,31.06855
722.9,31.06855
731.2,31.06855
742,32.932663
742,32.932663
742.7,32.932663
742.7,35.418147
742.9,32.932663
742.4,32.932663
741.5,32.932663
739.8,32.932663
738.1,35.418147
736.4,35.418147
733.8,37.28226
731.5,39.767744
728.6,39.767744
725.8,39.767744
723.3,39.767744
686.7,55.302019
682,55.302019
721.1,67.729439
742,19.262501
742.3,19.262501
742.7,18.64113
742.5,16.777017
742.3,17.398388
741.5,18.64113
741.7,18.019759
741,18.019759
739.9,14.291533
739.9,14.291533
738.2,12.42742
737.6,10.563307
737,11.806049
736.4,13.048791
736,13.048791
735.9,15.534275
736,10.563307
736.1,3.106855
736.1,0
736.1,0
736.1,0.621371
736.1,0.621371
736.1,6.21371
736.1,9.320565
734.9,9.320565
734,11.184678
732.6,21.747985
731.4,23.612098
729.7,23.612098
727.5,27.961695
725.3,32.311292
723.4,32.932663
721.5,32.932663
721,34.175405
720.9,34.796776
722.6,34.796776
725.2,34.175405
729.2,32.932663
732.7,29.825808
735.1,29.825808
737,27.961695
737.4,19.883872
737.6,8.699194
737.6,8.699194
737.6,8.699194
737.7,8.699194
737.7,14.912904
737.8,14.912904
737.6,11.806049
737.2,11.184678
696,8.699194
720.9,64.622584
720.5,6.835081
723.5,33.554034
721.9,34.796776
721,36.039518
721,34.796776
722.4,32.311292
724.4,32.932663
727.9,26.718953
731,24.233469
733,19.883872
734.6,16.155646
736.1,12.42742
736.8,8.077823
737,4.349597
737.2,4.349597
737.3,4.349597
737.6,8.077823
737.7,12.42742
737.8,16.155646
737.3,19.883872
736.5,22.990727
735.5,24.233469
734.4,21.747985
732.6,17.398388
730.8,13.670162
729.4,11.184678
728.3,4.349597
727.9,3.106855
727,1.864113
726.4,4.349597
726.1,8.077823
727.9,5.592339
727.9,5.592339
727.9,3.106855
727.9,4.349597
727.9,6.835081
727.9,8.077823
723.8,16.155646
724,13.048791
727.6,14.912904
730.1,19.262501
733,23.612098
735.7,26.097582
736.8,26.097582
737.6,25.476211
738,23.612098
739.3,24.233469
740.7,26.718953
741.8,28.583066
743.1,29.825808
743.6,29.825808
743.4,31.06855
745.2,31.06855
748.8,29.825808
751.5,29.825808
754.3,29.825808
754.4,29.825808
757.6,31.06855
757.1,28.583066
755.8,25.476211
755.1,19.883872
754.7,13.670162
754.3,7.456452
754.1,3.106855
753.9,1.864113
753.7,0.621371
753.7,1.864113
753.4,9.320565
752.9,11.806049
752.6,11.806049
752.7,9.320565
752.6,9.320565
752.6,10.563307
684.1,37.28226
721.6,72.079036
721.6,72.079036
721.1,69.593552
727.1,23.612098
678.5,40.389115
701.3,14.912904
721.3,13.048791
721.6,10.563307
721.7,10.563307
721.7,3.728226
721.8,3.728226
721.8,3.728226
721.8,0
721.9,1.864113
721.9,0
721.9,0
721.9,0
722,1.864113
722,1.864113
722,8.699194
722.9,8.699194
724.4,10.563307
726,14.912904
727.7,19.883872
729.2,21.747985
730.3,21.747985
731.3,26.097582
732.2,28.583066
732.3,28.583066
731.8,31.06855
730.9,31.06855
729.6,31.06855
728,28.583066
726.5,28.583066
724.9,28.583066
722.8,28.583066
721.3,31.06855
720.7,31.06855
720.7,31.06855
720.9,28.583066
721.3,28.583066
722.3,28.583066
723.6,28.583066
725.6,28.583066
728.6,28.583066
729.9,28.583066
730.6,28.583066
732,26.097582
733,26.097582
729.7,28.583066
726.2,31.06855
721.1,31.06855
720.6,26.097582
721.6,24.233469
723.7,24.233469
731.4,24.233469
740.3,21.747985
742.2,21.747985
742.1,24.233469
742.7,24.233469
742.7,26.097582
743,26.097582
742.7,28.583066
742.1,28.583066
740.9,28.583066
739.5,28.583066
738,28.583066
736.6,31.06855
734.6,31.06855
732.6,31.06855
730.7,31.06855
728.3,31.06855
726.3,31.06855
725.8,28.583066
724.7,26.097582
722.5,26.097582
721,26.097582
720.8,24.233469
720.7,24.233469
722,21.747985
723.4,21.747985
725.5,21.747985
728.1,19.883872
731,19.883872
733.1,19.883872
734.6,14.912904
736.9,19.883872
737.4,19.883872
737.6,19.883872
737.3,19.883872
736.2,21.747985
735.4,19.883872
734.2,19.883872
732.1,19.883872
729.6,19.883872
726.9,21.747985
724.5,21.747985
723.2,21.747985
722.5,21.747985
721.8,19.883872
722,17.398388
722.1,13.048791
722.3,13.048791
722.4,10.563307
722.4,8.699194
723.2,10.563307
723,10.563307
722.4,10.563307
750.5,19.262501
694.8,14.912904
694.7,42.253228
693.9,42.253228
693,42.253228
692.9,42.253228
693.5,42.253228
692.7,39.767744
692.2,39.767744
693,39.767744
693.6,39.767744
694,37.28226
694.3,37.28226
694.6,35.418147
695,35.418147
695.9,35.418147
696.8,35.418147
697.2,35.418147
697.1,35.418147
695.7,35.418147
694.9,35.418147
694.2,35.418147
694.3,35.418147
693.8,35.418147
693.5,32.932663
693.5,28.583066
693.5,24.233469
693.4,19.883872
693.2,14.912904
693.1,10.563307
692.9,6.21371
692.8,3.728226
692.7,3.728226
692.8,3.728226
692.9,3.728226
693,6.21371
693.3,8.699194
693.5,13.048791
693.6,14.912904
693.7,17.398388
694.3,24.233469
695,21.747985
742.5,0
678.1,50.331051
677.8,50.331051
677.6,50.331051
677.8,50.331051
678.1,47.845567
675.9,47.845567
667.8,46.602825
664.6,45.360083
677.5,45.360083
676.7,46.602825
676.5,45.360083
676.1,45.360083
675.7,45.360083
675.7,44.117341
675.9,44.117341
676.1,41.631857
676.2,39.146373
676.1,32.311292
675.9,24.85484
676.1,18.64113
676.4,14.912904
676.6,14.912904
676.6,17.398388
676.6,21.747985
676.5,22.990727
685,8.699194
676.7,41.631857
759.5,14.291533
759.4,14.291533
759.7,14.291533
759.9,14.291533
759.8,14.291533
759.5,13.670162
759.2,13.670162
758.7,13.670162
758.6,16.155646
758.4,14.912904
758.2,16.155646
757.7,16.777017
756.4,19.262501
754.7,19.883872
752.8,21.126614
751.1,24.85484
750,29.825808
750,31.689921
750.6,33.554034
750.5,34.175405
749.6,36.039518
749.5,37.903631
750.3,37.903631
751.6,38.525002
750.8,39.146373
753.7,38.525002
721.3,72.079036
677,27.961695
722.2,38.525002
721.5,38.525002
722.4,38.525002
722.1,38.525002
720.6,38.525002
717.9,39.767744
717.3,41.631857
717.2,41.631857
714.8,42.874599
711.3,42.874599
711.2,44.117341
709.6,44.117341
708.8,45.360083
706.9,45.360083
706.7,45.360083
705.9,45.360083
704.7,44.117341
704.2,42.874599
703.6,44.117341
702.3,42.874599
700.9,44.117341
700,42.874599
699.1,44.117341
696.7,41.631857
695.2,32.932663
694.6,26.718953
694.6,26.097582
694.1,24.85484
693.3,24.85484
693,23.612098
692.9,21.126614
693,16.777017
693.1,12.42742
693.3,8.699194
693.4,8.699194
693.4,12.42742
692.6,16.777017
747.7,6.835081
747.7,5.592339
747.7,4.349597
747.7,1.864113
747.7,0.621371
747.7,0.621371
747.7,1.864113
747.7,4.349597
747.5,9.941936
746.7,13.670162
745.7,16.155646
744.9,16.155646
743.9,14.912904
743.3,18.64113
727.3,0
699.1,11.806049
735.9,43.49597
721.6,67.108068
679.5,29.825808
679.4,30.447179
687.1,16.777017
741.8,30.447179
721.6,65.243955
709.5,27.961695
683.3,10.563307
713.4,29.825808
697.6,24.85484
721.4,11.806049
681.1,0
706.7,37.903631
721.1,65.243955
686.2,34.796776
685.6,36.039518
684.6,37.28226
683.8,37.28226
682.9,38.525002
682,38.525002
681.5,38.525002
680.9,37.28226
680,38.525002
679.5,39.767744
678.2,38.525002
677.9,39.767744
677.7,39.767744
677.5,39.767744
677.5,39.767744
678.1,38.525002
722.3,64.001213
685.5,39.767744
721.1,71.457665
685.5,51.573793
686,51.573793
685.9,52.195164
685.6,51.573793
685.3,51.573793
684.7,51.573793
684.7,50.952422
684.3,50.331051
684.1,50.331051
684.2,50.952422
684.6,50.952422
685.6,50.952422
686.5,49.088309
687.1,48.466938
688.5,47.224196
691.5,45.981454
692.7,41.631857
694.1,39.767744
695.1,36.660889
695.7,34.175405
696.8,31.689921
698.1,30.447179
699.4,30.447179
700.5,29.825808
700.9,29.204437
701.6,29.204437
696.9,28.583066
721.2,16.777017
721.4,9.320565
721.6,9.320565
721.6,7.456452
721.6,0.621371
721.6,0.621371
721.6,0
721.6,0.621371
721.6,0.621371
721.7,0.621371
721.7,0.621371
721.6,0.621371
721.6,0.621371
721.7,0.621371
721.7,0.621371
721.7,0.621371
721.7,0.621371
721.7,0.621371
721.7,0.621371
721.7,0
721.7,0
721.7,0
721.7,0
721.7,0
721.7,1.864113
723.8,8.077823
725.2,21.126614
726.9,23.612098
728.6,23.612098
730,26.097582
731.1,26.097582
731.6,21.747985
732.3,21.747985
732.4,21.126614
732.1,20.505243
731.8,19.883872
731.3,17.398388
730.6,17.398388
729.9,16.777017
729.2,14.912904
728.5,11.806049
728.2,7.456452
727.6,7.456452
727.5,2.485484
727.5,0.621371
727.5,0.621371
727.5,0.621371
727.4,1.864113
727.3,1.864113
727.1,3.106855
726.6,6.835081
726.1,16.155646
725.2,16.777017
724,16.155646
722.9,16.155646
721.7,16.155646
721.4,15.534275
721,15.534275
720.8,11.806049
720.7,7.456452
720.6,4.349597
720.6,0
720.6,0
720.6,0
720.6,0.621371
720.5,0
720.5,0
720.5,0.621371
720.5,0
720.5,0
720.5,0
720.5,0
720.5,0
720.5,0
720.5,0.621371
720.5,0
720.5,0.621371
720.5,1.864113
720.5,1.864113
720.5,2.485484
720.5,2.485484
720.6,1.864113
720.6,1.864113
720.6,1.242742
720.6,0.621371
720.6,0.621371
720.6,0
720.6,0.621371
720.6,0.621371
720.6,0
720.6,0.621371
720.6,0
720.6,0.621371
720.6,0.621371
720.6,0.621371
720.6,0.621371
720.6,0.621371
720.7,1.242742
720.7,0.621371
720.7,0
720.7,0
720.7,0
720.7,0.621371
720.7,0.621371
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0.621371
720.7,0.621371
720.7,1.242742
720.8,1.242742
720.8,1.242742
720.8,1.242742
720.8,0.621371
720.8,0.621371
720.8,0.621371
720.8,0.621371
720.8,0.621371
720.8,0.621371
720.8,1.242742
720.8,1.242742
720.8,0.621371
720.8,0.621371
720.8,0.621371
720.8,1.242742
720.9,1.864113
720.9,1.864113
720.9,4.970968
721,8.699194
721.1,8.699194
721.2,8.699194
721.4,7.456452
721.6,6.835081
721.8,6.835081
722.1,9.941936
722.7,14.291533
723,14.291533
723.9,14.912904
724.8,14.912904
725.9,11.184678
727.1,13.670162
728.2,13.670162
727.7,18.019759
682.9,61.515729
699.1,0
685,48.466938
685.9,47.845567
686,47.224196
685.8,44.738712
685.5,45.360083
685.1,44.117341
684.5,42.253228
684.6,38.525002
684.4,36.660889
684,32.932663
684.1,29.204437
684.2,24.85484
684.2,16.777017
684.2,10.563307
684.2,4.970968
684.2,2.485484
684.2,1.864113
684.2,0
684.2,0.621371
684.2,0.621371
684.2,3.106855
684.2,1.242742
684.2,1.242742
684.2,6.21371
684.2,9.941936
684.3,11.184678
684.3,11.184678
684.4,9.320565
684.5,8.077823
684.6,8.699194
684.6,8.699194
685,21.126614
687.4,36.039518
690,38.525002
693.2,41.010486
694.7,41.010486
695.4,44.117341
697.3,44.738712
699.3,44.117341
700.4,44.738712
700,44.738712
700.8,43.49597
690.3,42.874599
683.2,42.874599
686.5,44.738712
699.8,43.49597
700.9,41.631857
700.8,41.010486
700.4,41.010486
699.1,41.010486
698.2,40.389115
694.3,41.010486
690.1,41.010486
688.9,43.49597
686.6,43.49597
685.6,44.117341
685.3,44.117341
686.1,44.117341
685.5,44.117341
684.4,46.602825
683.3,46.602825
682.3,47.224196
681.3,46.602825
680.8,47.845567
679.9,47.224196
679.3,47.224196
678.7,47.224196
678.1,47.224196
677.7,46.602825
677.5,45.981454
677.6,46.602825
677.9,46.602825
676.9,46.602825
671.6,45.981454
663,45.360083
671.9,44.738712
676.8,44.117341
676.3,44.117341
676.5,42.874599
676,43.49597
675.7,43.49597
675.7,45.360083
675.9,45.360083
676,44.738712
675.9,44.738712
675.7,44.738712
675.7,42.874599
676.6,42.874599
676.3,44.117341
676.8,44.117341
677.6,42.874599
677.8,43.49597
678.6,44.117341
679.1,44.117341
679.7,44.738712
679.8,44.738712
682.3,44.738712
684.1,44.738712
684.1,45.360083
683.8,44.117341
687.6,42.874599
690.5,44.738712
691,45.360083
693.2,46.602825
693,47.845567
693.9,48.466938
694.7,49.70968
695.3,51.573793
696.1,52.195164
697.6,52.195164
697.9,52.816535
700.2,52.816535
700.6,55.302019
702.7,55.302019
705.4,55.92339
710,55.92339
712,56.544761
715.5,55.92339
718.8,54.680648
722.2,53.437906
725.5,52.816535
728.6,51.573793
731.9,49.088309
731.1,48.466938
736.6,49.70968
735.1,49.088309
732.6,50.952422
731.4,52.816535
728,52.816535
727.2,52.195164
723.7,50.331051
721.9,50.952422
722.8,49.088309
722.3,47.845567
720,47.224196
717.7,46.602825
717.6,46.602825
716.4,47.224196
712.3,46.602825
711.4,45.981454
710,45.360083
708.9,45.360083
707.3,47.224196
707,45.360083
706.3,44.117341
705.2,42.874599
704.4,43.49597
704.2,42.874599
702.9,44.117341
701.6,44.117341
700.5,44.117341
699.7,44.117341
698.1,42.253228
695.8,41.010486
694.7,39.767744
694.7,38.525002
693.7,38.525002
693.1,34.796776
692.9,31.06855
693.1,27.340324
693.4,23.612098
693.3,18.64113
693,12.42742
692.7,8.077823
692.5,4.349597
692.5,1.864113
692.5,1.242742
692.5,0
692.5,0
692.5,0
692.5,0.621371
692.5,0
692.5,0.621371
692.5,1.242742
692.5,1.242742
692.5,0
692.5,0
692.5,1.242742
692.5,0
692.5,0
692.6,1.242742
692.6,1.242742
692.5,4.349597
692.4,8.077823
692.3,13.670162
692.5,17.398388
692.9,21.126614
693.3,24.233469
693.7,26.718953
694,28.583066
694.2,30.447179
694.5,32.311292
694.7,32.311292
695.7,32.311292
696.2,32.932663
696.6,35.418147
697.2,36.660889
696.9,36.660889
695.8,36.039518
695,35.418147
694.4,34.796776
694.3,33.554034
693.9,32.932663
693.5,31.689921
693.5,31.06855
693.4,30.447179
693.2,29.825808
692.7,29.204437
693,26.718953
693.3,22.369356
693.6,18.019759
693.6,11.184678
693.7,8.077823
693.7,4.349597
693.7,2.485484
693.7,2.485484
693.7,1.864113
693.7,0
693.7,1.242742
693.7,1.242742
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.8,1.242742
693.8,1.242742
693.8,1.864113
693.8,1.864113
693.8,1.242742
693.8,0.621371
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,0
693.8,1.242742
693.8,5.592339
693.8,9.320565
693.9,14.291533
694.1,18.64113
694.4,21.747985
694.7,23.612098
695,27.340324
695.3,30.447179
695.1,33.554034
695,35.418147
695.4,36.660889
696,37.28226
696.7,39.767744
698.1,39.767744
700.5,39.767744
704.1,39.146373
707.7,38.525002
712,38.525002
715.6,38.525002
719.2,38.525002
722.8,38.525002
725.6,38.525002
728.3,36.660889
730.3,37.28226
731.4,36.039518
732.4,33.554034
732.2,31.06855
731.7,26.097582
731,23.612098
730.1,20.505243
729.1,18.019759
728.2,14.291533
727.5,13.048791
727,10.563307
726.6,8.699194
726.4,5.592339
726.2,2.485484
726.1,0.621371
726,1.242742
726,0.621371
726,1.242742
725.9,2.485484
725.7,3.728226
725.4,6.21371
724.9,10.563307
724.3,9.320565
723.7,8.699194
723.2,6.835081
722.7,6.835081
722.1,6.21371
721.7,5.592339
721.5,5.592339
721.4,4.349597
721.3,3.728226
721.2,2.485484
721.2,1.864113
721.1,0.621371
721.1,0.621371
721.1,0.621371
721.1,0.621371
721.1,0.621371
721.1,0
721.1,0
721.1,0.621371
721.1,0
721.2,0.621371
721.2,0
721.2,1.864113
721,4.970968
720.9,8.077823
720.6,11.806049
720.5,12.42742
720.7,19.262501
720.9,21.126614
721.1,23.612098
721.9,24.85484
723,24.85484
724.5,26.718953
727.1,28.583066
729,29.204437
729.5,27.961695
730.5,27.340324
732.5,26.097582
734.2,22.990727
731.9,22.990727
730.6,21.747985
727.4,20.505243
724.8,20.505243
722.4,20.505243
720.1,22.990727
720.9,25.476211
722.6,27.961695
729.6,30.447179
737.7,29.204437
741.2,31.06855
741.8,31.06855
742.6,29.825808
742.9,28.583066
742.7,28.583066
742.1,29.204437
741.2,27.961695
740,22.990727
739.2,18.64113
738.5,11.806049
738.4,4.349597
738.4,0.621371
738.4,0
738.4,1.242742
738.5,0.621371
738.5,0
738.5,1.242742
738.5,0
738.5,0
738.5,0
738.5,0
738.5,0
738.5,0
738.5,0
738.5,0
738.5,0
738.5,0
738.3,0.621371
738.3,0.621371
738.3,0
738.3,0
738.3,0
738.3,0
738.3,0
738.3,0
738.3,0
738.3,0
738.1,0.621371
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.1,0
738.2,1.242742
738.1,0.621371
737.7,6.835081
736.9,13.670162
735.7,19.883872
734,26.097582
732.4,31.06855
730.3,34.796776
727.5,38.525002
724.8,41.010486
722.6,43.49597
720.9,44.117341
720.7,44.738712
723,44.117341
726.6,43.49597
732,41.631857
735.2,39.767744
737.4,39.146373
737.6,38.525002
736.3,38.525002
734.8,36.660889
731.8,34.175405
728.2,31.689921
725.5,28.583066
723.5,24.85484
722.8,21.747985
722.2,19.262501
721.8,16.777017
722,10.563307
722.1,6.835081
722.1,3.106855
722.2,3.106855
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.1,0.621371
722.1,0.621371
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,4.349597
722.2,7.456452
722.3,10.563307
722.6,14.912904
723.7,26.097582
725.2,29.204437
728.8,30.447179
733.7,30.447179
736.2,31.689921
737.4,32.932663
738,32.932663
740.3,34.796776
741.8,35.418147
743,36.039518
742.8,36.660889
743.4,36.039518
747.5,35.418147
751.5,34.175405
752.3,34.175405
753.7,32.932663
758.4,31.689921
757.1,32.311292
755.2,32.311292
753.6,33.554034
751.9,34.175405
750.2,33.554034
748.9,30.447179
747.7,26.718953
747.2,22.990727
747.1,19.262501
747.1,13.048791
746.9,8.077823
746.8,4.970968
746.6,1.864113
746.6,0
746.6,0
746.5,0.621371
746.5,1.242742
746.5,0
746.5,0
746.6,0.621371
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.6,0
746.7,5.592339
746.2,9.941936
738.4,7.456452
738.9,8.077823
739.4,7.456452
739.8,7.456452
740.1,7.456452
740.1,5.592339
740,3.728226
740,1.242742
739.9,0.621371
739.9,0
739.9,0
739.9,0
739.9,0.621371
739.9,0
739.8,0.621371
739.7,1.242742
739.7,0
739.7,0
739.7,0
739.7,0
739.7,0
739.7,0
739.7,0
739.7,0
739.9,0.621371
739.9,3.728226
739.9,3.728226
739.8,4.349597
739.7,4.970968
738.6,12.42742
738.2,11.184678
737.9,11.806049
737.8,10.563307
737.5,11.184678
737.4,13.670162
737.4,17.398388
738.2,19.883872
740.2,23.612098
743.1,29.204437
745.6,31.689921
747.1,34.796776
748,37.28226
748.7,39.146373
750.3,39.146373
752.1,39.767744
754.6,39.767744
755.7,39.767744
756,40.389115
756.2,41.631857
754.2,39.767744
750.4,39.146373
746.8,38.525002
744.5,39.146373
743.6,39.767744
741.7,39.767744
740.2,39.146373
739,39.146373
738,38.525002
736.5,37.903631
735.4,37.903631
730.3,37.903631
724.6,38.525002
723.3,38.525002
722.7,38.525002
722.5,38.525002
723.9,38.525002
727.3,37.903631
732.8,37.28226
735.1,36.660889
736.1,35.418147
737.4,34.796776
737.2,34.796776
735.9,35.418147
733.4,35.418147
730.5,37.903631
726.5,39.767744
723.6,41.010486
721.6,41.010486
721.5,41.010486
722.5,41.010486
725.2,41.631857
727.9,41.010486
730.6,41.010486
733.1,39.767744
735.9,38.525002
738.5,37.903631
739.5,36.039518
740.7,34.175405
741.7,32.311292
742.1,28.583066
684.7,30.447179
685.4,31.689921
721.5,77.050004
694.9,39.767744
695,37.903631
695.1,36.660889
679.5,22.990727
682.8,52.195164
682.5,52.195164
706,23.612098
708,22.990727
701.1,11.806049
721.9,11.184678
722.5,13.048791
723,14.291533
720.8,0
693.5,32.311292
693.8,32.311292
693.5,34.796776
725.4,5.592339
695.1,43.49597
695.1,43.49597
733.1,37.903631
721.3,10.563307
741.4,9.941936
735.2,9.941936
736.2,11.806049
736.9,13.048791
737.4,15.534275
737.7,17.398388
737.8,17.398388
737.3,17.398388
736.5,18.64113
735.8,15.534275
735.1,15.534275
734.1,14.291533
732.9,14.291533
731.7,13.048791
729.9,9.941936
729,6.21371
728.3,6.21371
727.3,4.349597
727.2,6.21371
727.3,7.456452
724.5,8.699194
724.1,7.456452
723.6,8.699194
723.4,6.21371
723.1,4.349597
722.9,3.106855
722.8,4.349597
722.5,4.349597
722.4,4.349597
722.3,3.106855
722.2,3.106855
722.1,1.864113
722.1,0.621371
722.1,0.621371
722,0.621371
722,1.864113
722,3.106855
721.9,4.349597
721.8,4.349597
721.7,3.106855
721.7,3.106855
721.7,3.106855
721.7,3.106855
721.7,3.106855
721.5,1.864113
721.5,1.864113
721.5,0.621371
721.5,0.621371
699.1,15.534275
722,54.059277
693.6,6.21371
693.6,6.21371
693.6,6.21371
693.7,6.21371
693.8,8.699194
693.9,8.699194
694,8.699194
694.2,10.563307
694.4,6.21371
694.4,1.864113
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.3,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.3,1.864113
694.3,1.864113
694.4,1.864113
694.5,6.21371
694.8,13.048791
695.1,19.883872
695,26.097582
694.9,31.06855
695.5,32.932663
696.3,35.418147
697.1,37.28226
698.2,37.28226
700.7,39.767744
704.4,39.767744
708.5,42.253228
713.5,42.253228
717.6,42.253228
721.9,42.253228
725.2,42.253228
728.3,42.253228
730.5,42.253228
731.7,42.253228
732.5,37.28226
731.9,37.28226
731.1,35.418147
729.8,32.932663
728.2,31.06855
727.1,24.233469
726,24.233469
724.7,21.747985
723.5,17.398388
722.6,13.048791
722.8,3.728226
722.4,3.728226
721.8,3.728226
721.5,3.728226
721.3,3.728226
721.2,3.728226
721.1,3.728226
721,3.728226
720.9,1.864113
720.9,0
720.9,0
720.8,0
720.7,1.864113
720.6,3.728226
720.5,6.21371
720.6,10.563307
720.8,14.912904
720.9,19.883872
721.3,19.883872
722.1,21.747985
723.1,21.747985
724.1,24.233469
726,24.233469
728.6,26.097582
729.9,26.097582
730.5,26.097582
731.6,24.233469
733.3,21.747985
732.5,19.883872
730.9,17.398388
